id,state,medianHouseValue,housingMedianAge,totalBedrooms,totalRooms,households,population,medianIncome
3430,CA,140.902,34.0,373.0,1247.0,370.0,1992.0,35104.0
3431,CA,147.203,nan,352.0,1273.0,338.0,1838.0,32583.000000000004
3432,CA,139.603,37.0,188.0,777.0,189.0,1023.0,34000.0
3433,CA,140.903,43.0,175.0,730.0,176.0,935.0,29519.000000000004
3434,CA,148.101,41.0,345.0,1549.0,354.0,1912.0,36791.0
3435,CA,143.103,38.0,337.0,1451.0,309.0,1632.0,29205.0
3436,CA,136.402,27.0,524.0,1792.0,484.0,2584.0,21062.0
3437,CA,136.101,38.0,207.0,871.0,225.0,1066.0,25313.0
3438,CA,143.302,39.0,225.0,974.0,218.0,1089.0,34519.0
3439,CA,138.603,41.0,425.0,1789.0,415.0,2280.0,39000.0
3440,CA,137.9,38.0,205.0,858.0,205.0,1254.0,29219.0
3441,CA,124.004,37.0,703.0,2700.0,681.0,3447.0,14867.0
3442,CA,154.301,nan,876.0,4381.0,856.0,2561.0,42538.0
3443,CA,134.202,13.0,498.0,1874.0,434.0,1928.0,22019.000000000004
3444,CA,137.504,19.0,85.0,280.0,87.0,484.0,19500.0
3445,CA,143.102,37.0,192.0,827.0,186.0,982.0,26429.0
3446,CA,153.804,36.0,259.0,1147.0,274.0,1176.0,36016.0
3447,CA,157.102,18.0,857.0,3451.0,819.0,3666.0,32284.0
3448,CA,163.704,20.0,552.0,2051.0,541.0,2246.0,25250.0
3449,CA,145.202,39.0,333.0,1434.0,314.0,1506.0,36292.0
3450,CA,157.4,38.0,516.0,2657.0,534.0,1950.0,42330.0
3451,CA,235.601,20.0,920.0,5891.0,915.0,2885.0,59010.0
3452,CA,211.602,15.0,1286.0,6235.0,1190.0,3571.0,41724.0
3453,CA,163.203,21.0,1444.0,6758.0,1399.0,4208.0,39583.0
3454,CA,180.3,30.0,714.0,3337.0,718.0,2923.0,36548.0
3455,CA,203.404,nan,1107.0,6575.0,1069.0,3473.0,52987.0
3456,CA,187.4,28.0,572.0,3190.0,561.0,2208.0,51668.0
3457,CA,156.0,31.0,604.0,3028.0,592.0,1974.0,43409.00000000001
3458,CA,154.303,17.0,941.0,4151.0,916.0,3166.0,40301.0
3459,CA,160.102,22.0,825.0,3186.0,747.0,2661.0,27472.0
3460,CA,155.5,40.0,314.0,1598.0,330.0,1184.0,34000.0
3461,CA,182.504,nan,358.0,1743.0,327.0,822.0,40556.0
3462,CA,189.404,24.0,642.0,3482.0,682.0,1955.0,42600.0
3463,CA,194.102,nan,1115.0,5779.0,1058.0,2919.0,41514.0
3464,CA,173.101,29.0,288.0,1534.0,277.0,978.0,44772.99999999999
3465,CA,158.502,nan,477.0,2425.0,422.0,2293.0,40336.99999999999
3466,CA,218.2,25.0,601.0,2923.0,600.0,1461.0,42708.00000000001
3469,CA,172.402,34.0,258.0,1091.0,239.0,893.0,30000.0
3470,CA,192.203,17.0,554.0,2497.0,569.0,2314.0,36736.0
3471,CA,183.301,24.0,894.0,3668.0,813.0,3154.0,30526.0
3472,CA,190.0,20.0,991.0,4256.0,957.0,3401.0,42935.0
3483,CA,152.102,29.0,654.0,2678.0,624.0,2665.0,43047.00000000001
3484,CA,160.204,36.0,923.0,4087.0,906.0,3992.0,34812.0
3490,CA,152.002,39.0,335.0,1531.0,340.0,1305.0,35714.0
3491,CA,217.6,nan,305.0,1666.0,286.0,1246.0,55931.0
3492,CA,222.901,34.0,268.0,1550.0,292.0,882.0,51407.99999999999
3493,CA,227.1,36.0,368.0,2134.0,341.0,1128.0,53107.0
3494,CA,226.703,38.0,277.0,1511.0,258.0,876.0,55608.00000000001
3495,CA,192.403,17.0,284.0,1446.0,271.0,525.0,27353.0
3496,CA,220.603,39.0,186.0,1154.0,182.0,744.0,57410.0
3497,CA,223.7,34.0,222.0,1233.0,222.0,705.0,49323.0
3498,CA,216.802,33.0,453.0,2652.0,440.0,1304.0,49955.0
3499,CA,185.803,37.0,232.0,1195.0,233.0,842.0,37050.0
3500,CA,195.901,38.0,302.0,1582.0,265.0,1012.0,51296.0
3501,CA,179.702,33.0,286.0,1579.0,284.0,1005.0,48015.0
3502,CA,172.302,29.0,467.0,1868.0,444.0,1183.0,26193.0
3503,CA,158.103,40.0,275.0,1111.0,268.0,1333.0,35347.0
3504,CA,142.4,30.0,419.0,1701.0,372.0,1616.0,33603.0
3505,CA,195.6,37.0,311.0,1724.0,317.0,993.0,48359.0
3506,CA,204.6,40.0,271.0,1454.0,275.0,810.0,43839.0
3507,CA,209.601,37.0,304.0,1639.0,305.0,896.0,41750.0
3508,CA,210.301,35.0,249.0,1361.0,238.0,738.0,50946.99999999999
3509,CA,217.101,36.0,257.0,1396.0,265.0,765.0,49485.0
3510,CA,224.202,33.0,435.0,2206.0,410.0,1136.0,42143.0
3511,CA,208.601,33.0,425.0,2218.0,431.0,1067.0,36989.0
3512,CA,199.201,34.0,292.0,1303.0,293.0,651.0,38875.0
3513,CA,218.4,39.0,347.0,1902.0,351.0,1127.0,55792.0
3514,CA,238.002,40.0,297.0,1771.0,304.0,938.0,57490.0
3515,CA,239.904,31.0,470.0,2726.0,423.0,1168.0,46590.99999999999
3516,CA,195.703,37.0,401.0,1734.0,402.0,1122.0,41492.00000000001
3517,CA,195.301,40.0,397.0,1953.0,377.0,1041.0,51619.0
3518,CA,216.901,35.0,277.0,1443.0,271.0,797.0,49688.0
3519,CA,223.301,37.0,337.0,1868.0,339.0,1075.0,51068.0
3520,CA,232.902,33.0,383.0,2091.0,363.0,963.0,43333.00000000001
3521,CA,225.9,35.0,817.0,4878.0,785.0,2522.0,55714.0
3522,CA,236.202,37.0,530.0,3048.0,510.0,1579.0,45800.0
3523,CA,221.6,35.0,392.0,2235.0,420.0,1152.0,48690.0
3524,CA,243.801,37.0,569.0,3581.0,527.0,1694.0,54065.0
3526,CA,222.502,38.0,772.0,3788.0,741.0,1969.0,40550.0
3527,CA,252.103,39.0,431.0,2278.0,423.0,1003.0,41041.99999999999
3537,CA,237.303,36.0,512.0,2831.0,508.0,1341.0,48316.0
3538,CA,254.203,21.0,2140.0,8854.0,1983.0,4720.0,37816.0
3541,CA,261.302,29.0,1873.0,8389.0,1748.0,4487.0,35497.0
3542,CA,258.002,32.0,715.0,4056.0,750.0,2164.0,50000.0
3547,CA,262.102,15.0,1657.0,10863.0,1585.0,4179.0,63249.00000000001
3555,CA,230.304,21.0,2356.0,8870.0,2195.0,5008.0,32564.000000000004
3556,CA,254.5,17.0,1529.0,6595.0,1465.0,4462.0,30347.0
3560,CA,236.902,28.0,651.0,3243.0,593.0,1529.0,32426.0
3561,CA,193.303,16.0,2389.0,9719.0,2227.0,4994.0,36231.0
3564,CA,248.402,38.0,532.0,3218.0,541.0,1714.0,55126.0
3565,CA,221.802,nan,436.0,2408.0,457.0,1244.0,46944.0
3566,CA,221.901,24.0,652.0,3277.0,588.0,1746.0,49676.0
3567,CA,230.201,33.0,776.0,3908.0,729.0,2038.0,41022.99999999999
3568,CA,168.8,15.0,1210.0,4409.0,1130.0,2680.0,34091.0
3569,CA,234.902,36.0,314.0,1919.0,344.0,1023.0,48929.0
3570,CA,230.401,37.0,341.0,1973.0,342.0,951.0,48750.0
3571,CA,229.0,18.0,1466.0,6016.0,1350.0,3059.0,40077.0
3578,CA,264.0,27.0,1166.0,4633.0,1084.0,2361.0,30977.0
3580,CA,232.9,36.0,605.0,3424.0,575.0,1692.0,43750.0
3581,CA,230.401,31.0,545.0,2135.0,530.0,1065.0,32404.0
3584,CA,245.101,27.0,1019.0,4411.0,1014.0,4582.0,28727.0
3587,CA,240.0,35.0,987.0,4042.0,942.0,2677.0,30320.999999999996
3588,CA,211.601,38.0,515.0,2193.0,500.0,1301.0,36187.0
3589,CA,241.402,32.0,342.0,1754.0,334.0,1320.0,41250.0
3590,CA,212.303,38.0,380.0,2095.0,380.0,1207.0,52801.0
3591,CA,170.7,14.0,1163.0,5366.0,1036.0,2786.0,38583.0
3592,CA,238.902,22.0,478.0,2693.0,457.0,1331.0,45416.99999999999
3593,CA,255.403,23.0,664.0,2409.0,624.0,1856.0,23111.0
3595,CA,253.903,nan,473.0,2874.0,459.0,1339.0,50232.0
3596,CA,244.202,37.0,447.0,2709.0,445.0,1228.0,52939.0
3597,CA,262.303,37.0,317.0,1974.0,307.0,917.0,60965.0
3598,CA,241.101,35.0,391.0,2335.0,335.0,970.0,48164.0
3599,CA,257.304,34.0,382.0,2413.0,348.0,1041.0,61550.0
3602,CA,242.301,32.0,683.0,4377.0,695.0,2044.0,52668.0
3603,CA,238.2,31.0,317.0,1760.0,288.0,902.0,50325.0
3604,CA,160.003,22.0,2719.0,8350.0,2453.0,9138.0,25008.0
3605,CA,258.601,39.0,313.0,1965.0,297.0,923.0,47583.0
3607,CA,239.904,29.0,711.0,3355.0,650.0,1754.0,45484.0
3608,CA,169.402,23.0,1503.0,4610.0,1381.0,5349.0,27121.0
3609,CA,154.603,17.0,1772.0,6339.0,1632.0,4721.0,30187.0
3610,CA,151.901,38.0,241.0,922.0,244.0,1024.0,34514.0
3611,CA,183.801,36.0,224.0,1185.0,219.0,778.0,47228.0
3612,CA,171.403,36.0,314.0,1489.0,300.0,1221.0,40208.00000000001
3613,CA,177.202,nan,284.0,1508.0,286.0,1027.0,45833.00000000001
3614,CA,179.203,35.0,197.0,1027.0,189.0,756.0,45909.00000000001
3615,CA,175.903,40.0,105.0,490.0,101.0,402.0,31250.0
3616,CA,165.102,37.0,215.0,1102.0,213.0,951.0,40792.0
3617,CA,153.901,30.0,289.0,1077.0,297.0,1379.0,39167.0
3618,CA,159.3,35.0,556.0,2434.0,535.0,2322.0,36384.0
3619,CA,174.302,35.0,62.0,327.0,83.0,436.0,55124.00000000001
3620,CA,176.002,39.0,328.0,1586.0,354.0,1482.0,37000.0
3621,CA,162.501,22.0,568.0,2145.0,497.0,1804.0,39833.0
3622,CA,136.5,15.0,2196.0,9057.0,2039.0,7098.0,35082.0
3623,CA,157.601,15.0,1768.0,5740.0,1583.0,4623.0,23584.0
3624,CA,205.903,9.0,796.0,3299.0,648.0,2346.0,30865.0
3625,CA,173.7,34.0,234.0,1121.0,240.0,1042.0,48958.00000000001
3626,CA,178.703,35.0,262.0,1417.0,272.0,999.0,37143.0
3627,CA,182.5,39.0,297.0,1489.0,291.0,1114.0,44688.0
3628,CA,184.0,40.0,301.0,1663.0,310.0,1227.0,40950.0
3629,CA,178.202,39.0,437.0,2348.0,400.0,1535.0,37250.0
3630,CA,186.702,33.0,459.0,2481.0,448.0,1568.0,56628.99999999999
3631,CA,233.004,32.0,327.0,1811.0,312.0,1234.0,53766.99999999999
3632,CA,181.503,36.0,391.0,2049.0,385.0,1288.0,44432.0
3633,CA,183.801,39.0,265.0,1379.0,246.0,899.0,46827.0
3634,CA,189.001,37.0,282.0,1552.0,288.0,1012.0,45375.0
3635,CA,176.502,37.0,232.0,1225.0,232.0,721.0,34013.0
3636,CA,173.701,37.0,370.0,1740.0,359.0,1061.0,39615.0
3637,CA,172.701,41.0,245.0,1283.0,236.0,991.0,40057.0
3638,CA,183.101,37.0,391.0,1732.0,357.0,1101.0,40368.00000000001
3639,CA,184.6,34.0,361.0,1591.0,341.0,1081.0,36600.0
3640,CA,183.803,42.0,217.0,1031.0,223.0,666.0,38083.0
3641,CA,178.201,41.0,348.0,1530.0,314.0,916.0,33250.0
3642,CA,181.8,45.0,432.0,2257.0,442.0,1418.0,45278.0
3643,CA,170.703,35.0,617.0,2290.0,566.0,2222.0,26299.0
3644,CA,168.204,42.0,337.0,1502.0,313.0,999.0,39625.0
3645,CA,184.403,31.0,605.0,2061.0,579.0,2397.0,28710.0
3646,CA,183.002,28.0,1172.0,3443.0,1098.0,4629.0,20699.0
3647,CA,183.701,29.0,1372.0,4395.0,1268.0,3785.0,25833.0
3648,CA,185.701,10.0,789.0,2609.0,695.0,1804.0,27714.0
3649,CA,145.404,21.0,2817.0,9905.0,2663.0,7307.0,25850.0
3650,CA,178.802,36.0,267.0,1194.0,250.0,721.0,34612.0
3651,CA,185.1,37.0,335.0,1668.0,345.0,1013.0,48703.0
3652,CA,168.601,44.0,326.0,1441.0,323.0,1015.0,28750.0
3653,CA,168.6,42.0,401.0,1583.0,378.0,1163.0,28250.0
3654,CA,233.704,38.0,432.0,2302.0,455.0,1451.0,42656.0
3655,CA,175.5,17.0,1212.0,3671.0,1055.0,2636.0,24250.0
3656,CA,187.304,36.0,298.0,1375.0,307.0,777.0,36618.0
3657,CA,186.304,46.0,223.0,1222.0,230.0,729.0,36442.0
3658,CA,191.504,31.0,545.0,2454.0,506.0,1756.0,29803.0
3659,CA,193.2,35.0,459.0,2218.0,448.0,1598.0,40167.0
3660,CA,181.302,47.0,181.0,974.0,187.0,554.0,48194.0
3661,CA,183.804,37.0,540.0,2559.0,495.0,1558.0,36591.0
3662,CA,190.001,40.0,267.0,1408.0,275.0,890.0,40049.0
3663,CA,231.504,42.0,187.0,983.0,173.0,516.0,48816.0
3664,CA,229.203,41.0,250.0,1287.0,240.0,594.0,41121.0
3665,CA,164.604,36.0,318.0,1446.0,314.0,1178.0,36000.0
3666,CA,151.501,18.0,466.0,1788.0,450.0,1675.0,35521.0
3667,CA,158.302,42.0,46.0,126.0,30.0,66.0,13594.0
3668,CA,179.5,37.0,548.0,2555.0,505.0,1852.0,47750.0
3669,CA,181.904,18.0,832.0,3405.0,795.0,3002.0,30083.000000000004
3670,CA,161.6,46.0,302.0,1194.0,321.0,1186.0,21518.0
3671,CA,172.702,36.0,349.0,1644.0,337.0,1418.0,41181.0
3672,CA,210.503,35.0,518.0,2832.0,528.0,1577.0,53500.0
3673,CA,239.903,35.0,293.0,1793.0,267.0,901.0,55920.0
3674,CA,165.2,43.0,152.0,716.0,157.0,535.0,36950.0
3675,CA,186.801,37.0,338.0,1792.0,346.0,1277.0,50818.0
3676,CA,178.502,36.0,445.0,1870.0,433.0,1519.0,36845.0
3677,CA,172.403,17.0,868.0,2811.0,806.0,2733.0,26667.0
3678,CA,177.701,20.0,345.0,1180.0,321.0,865.0,23750.0
3679,CA,170.602,35.0,307.0,1471.0,301.0,1295.0,37708.0
3680,CA,179.103,34.0,488.0,1983.0,468.0,1669.0,30833.0
3681,CA,198.6,38.0,590.0,3004.0,570.0,1939.0,41857.0
3682,CA,237.403,32.0,546.0,2895.0,544.0,1636.0,51586.0
3683,CA,187.502,35.0,49.0,164.0,33.0,69.0,10000.0
3684,CA,207.301,35.0,282.0,1535.0,278.0,1067.0,56687.0
3685,CA,176.4,40.0,328.0,1396.0,306.0,1181.0,31563.0
3686,CA,176.604,36.0,457.0,2081.0,484.0,1943.0,42875.0
3687,CA,175.703,37.0,561.0,2275.0,484.0,2167.0,37143.0
3688,CA,174.101,13.0,581.0,2127.0,533.0,1992.0,29028.0
3689,CA,150.0,35.0,103.0,365.0,105.0,351.0,22679.0
3690,CA,183.204,19.0,746.0,2485.0,672.0,1994.0,28333.0
3691,CA,160.304,37.0,350.0,1515.0,352.0,1549.0,37663.0
3692,CA,154.304,43.0,377.0,1563.0,390.0,1671.0,30250.0
3693,CA,152.902,44.0,67.0,341.0,54.0,202.0,18929.0
3694,CA,169.5,46.0,147.0,716.0,161.0,734.0,38000.0
3695,CA,181.7,23.0,1173.0,4139.0,1072.0,3915.0,30125.0
3696,CA,177.2,19.0,1028.0,2594.0,974.0,3952.0,20348.0
3697,CA,159.601,35.0,474.0,2037.0,426.0,1992.0,37455.0
3698,CA,171.803,34.0,613.0,2203.0,600.0,2490.0,29861.0
3699,CA,171.2,40.0,398.0,1367.0,409.0,1800.0,23182.0
3700,CA,170.401,nan,310.0,1440.0,307.0,1379.0,28917.0
3701,CA,176.401,12.0,685.0,2922.0,665.0,1516.0,41445.0
3702,CA,188.7,35.0,426.0,1471.0,390.0,997.0,29583.0
3703,CA,194.904,40.0,605.0,2233.0,602.0,1937.0,28784.0
3704,CA,198.9,33.0,512.0,1831.0,504.0,1348.0,31629.0
3705,CA,185.103,20.0,823.0,2890.0,705.0,2205.0,26696.0
3706,CA,192.003,41.0,486.0,2003.0,465.0,1441.0,30491.0
3707,CA,162.503,27.0,711.0,1877.0,657.0,2555.0,20968.0
3708,CA,181.304,22.0,733.0,2016.0,732.0,3484.0,22234.0
3709,CA,171.601,43.0,871.0,2926.0,839.0,2754.0,21000.0
3710,CA,176.3,37.0,394.0,1437.0,405.0,1668.0,24375.0
3711,CA,187.504,35.0,285.0,996.0,249.0,1045.0,24306.0
3712,CA,211.902,15.0,1297.0,4862.0,1202.0,3353.0,36875.0
3713,CA,181.303,38.0,235.0,938.0,234.0,589.0,36250.0
3714,CA,226.401,34.0,658.0,2396.0,609.0,1988.0,28424.0
3715,CA,191.3,36.0,602.0,2182.0,576.0,1484.0,30395.0
3716,CA,200.004,39.0,245.0,1173.0,249.0,616.0,41429.0
3717,CA,217.2,34.0,655.0,2737.0,613.0,2211.0,35164.0
3718,CA,221.501,24.0,911.0,3150.0,842.0,2851.0,19549.0
3719,CA,193.8,43.0,149.0,780.0,149.0,453.0,39792.0
3720,CA,222.501,36.0,575.0,2625.0,577.0,1999.0,33380.0
3721,CA,231.701,31.0,972.0,3205.0,948.0,3404.0,22376.999999999996
3724,CA,230.801,36.0,832.0,3288.0,788.0,2281.0,26165.0
3725,CA,225.602,27.0,880.0,3760.0,814.0,2024.0,31551.0
3727,CA,202.201,31.0,357.0,1324.0,334.0,858.0,33594.0
3731,CA,190.701,46.0,228.0,1110.0,228.0,598.0,36625.0
3732,CA,237.901,46.0,359.0,1840.0,323.0,966.0,47171.0
3733,CA,262.204,33.0,516.0,2012.0,497.0,1054.0,30118.999999999996
3734,CA,224.601,41.0,428.0,1996.0,400.0,939.0,28020.999999999996
3735,CA,216.703,33.0,126.0,521.0,130.0,309.0,41125.0
3736,CA,261.803,39.0,357.0,1633.0,370.0,864.0,36007.0
3739,CA,204.203,27.0,989.0,3796.0,878.0,2458.0,29982.000000000004
3740,CA,240.203,42.0,391.0,1959.0,414.0,987.0,29327.0
3741,CA,241.502,28.0,819.0,3346.0,776.0,1603.0,33516.0
3742,CA,223.8,48.0,95.0,478.0,115.0,224.0,33906.0
3743,CA,192.904,38.0,191.0,907.0,191.0,628.0,24167.0
3749,CA,181.502,45.0,292.0,1311.0,302.0,951.0,27378.999999999996
3750,CA,190.8,42.0,571.0,2082.0,529.0,1400.0,30061.0
3751,CA,165.301,27.0,1528.0,4837.0,1434.0,3851.0,21448.999999999996
3752,CA,200.001,26.0,654.0,1986.0,577.0,2254.0,24792.0
3753,CA,238.504,37.0,455.0,1591.0,396.0,741.0,28208.000000000004
3754,CA,222.404,44.0,373.0,1700.0,387.0,838.0,36563.0
3755,CA,190.2,37.0,375.0,1609.0,377.0,1221.0,29728.0
3756,CA,178.404,44.0,303.0,1140.0,252.0,647.0,33958.0
3757,CA,186.403,47.0,181.0,901.0,181.0,474.0,33125.0
3758,CA,177.403,30.0,266.0,981.0,259.0,738.0,19866.0
3759,CA,177.304,35.0,794.0,2950.0,750.0,2109.0,29228.0
3760,CA,174.2,35.0,1063.0,3555.0,1012.0,3129.0,25602.999999999996
3761,CA,200.003,33.0,358.0,1113.0,338.0,1123.0,23056.0
3762,CA,199.503,35.0,508.0,1939.0,466.0,1588.0,25234.0
3763,CA,191.804,46.0,416.0,1715.0,427.0,1353.0,32596.0
3779,CA,221.5,25.0,1551.0,6349.0,1492.0,2947.0,33545.0
3784,CA,192.301,34.0,624.0,2016.0,557.0,1361.0,27708.0
3787,CA,194.101,nan,560.0,2297.0,532.0,1543.0,23851.0
3788,CA,185.403,19.0,1013.0,3327.0,859.0,2686.0,23784.0
3789,CA,184.4,45.0,175.0,604.0,183.0,379.0,24107.0
3790,CA,221.404,11.0,477.0,1431.0,432.0,1442.0,22756.0
3792,CA,250.004,9.0,2007.0,6529.0,1794.0,3299.0,27231.0
3793,CA,225.003,12.0,752.0,2606.0,684.0,1374.0,36128.0
3794,CA,262.5,26.0,619.0,2452.0,581.0,1056.0,36375.0
3798,CA,232.4,17.0,1152.0,4154.0,1045.0,1810.0,35051.0
3799,CA,209.403,12.0,872.0,2902.0,793.0,1663.0,31105.999999999996
3803,CA,140.502,23.0,1275.0,4092.0,1057.0,2826.0,27730.0
3804,CA,226.503,26.0,675.0,2871.0,640.0,1959.0,41250.0
3805,CA,241.301,28.0,438.0,1734.0,419.0,1198.0,29219.0
3806,CA,221.201,23.0,1479.0,5758.0,1370.0,4035.0,32448.0
3807,CA,195.6,31.0,734.0,2332.0,708.0,2176.0,21888.0
3808,CA,202.103,20.0,1151.0,3666.0,1092.0,2661.0,29688.0
3809,CA,202.701,nan,819.0,2929.0,802.0,1870.0,35255.0
3810,CA,186.9,11.0,660.0,2083.0,536.0,1460.0,35000.0
3811,CA,220.002,38.0,606.0,2516.0,588.0,1809.0,29735.0
3812,CA,229.1,22.0,1146.0,3940.0,1005.0,2478.0,29025.0
3813,CA,197.4,25.0,727.0,2882.0,651.0,2077.0,33864.0
3814,CA,189.9,28.0,559.0,2029.0,514.0,1547.0,28974.000000000004
3816,CA,225.002,25.0,453.0,1135.0,420.0,748.0,13565.0
3817,CA,202.003,25.0,571.0,2089.0,554.0,1811.0,31667.0
3818,CA,215.804,39.0,207.0,1111.0,205.0,517.0,52118.0
3819,CA,217.704,38.0,344.0,1621.0,305.0,942.0,39150.0
3820,CA,255.404,15.0,1083.0,3831.0,971.0,2258.0,24375.0
3821,CA,191.704,27.0,866.0,2850.0,778.0,2249.0,26957.0
3822,CA,221.1,23.0,1595.0,5700.0,1384.0,3812.0,28645.999999999996
3823,CA,210.4,38.0,426.0,2059.0,424.0,1132.0,38833.0
3826,CA,190.502,nan,452.0,1573.0,455.0,1043.0,25562.0
3827,CA,230.804,21.0,803.0,2731.0,742.0,2102.0,25842.0
3828,CA,205.603,nan,1351.0,4858.0,1260.0,2519.0,30893.0
3829,CA,192.203,39.0,256.0,1076.0,255.0,743.0,24667.0
3830,CA,233.502,23.0,1822.0,5995.0,1633.0,4829.0,27237.0
3831,CA,256.302,38.0,295.0,1494.0,312.0,779.0,61142.0
3832,CA,238.1,29.0,698.0,3054.0,679.0,1942.0,31118.0
3833,CA,234.901,40.0,626.0,2700.0,558.0,1548.0,27375.0
3834,CA,225.601,38.0,481.0,1717.0,495.0,1632.0,25197.0
3835,CA,232.501,20.0,951.0,2936.0,892.0,2517.0,29360.0
3836,CA,245.504,28.0,739.0,3444.0,712.0,1830.0,41250.0
3837,CA,243.601,39.0,344.0,1517.0,350.0,983.0,50000.0
3838,CA,215.503,21.0,961.0,3491.0,839.0,2282.0,26709.0
3839,CA,199.103,33.0,460.0,1602.0,441.0,1147.0,24583.0
3841,CA,221.001,37.0,497.0,2080.0,531.0,1209.0,22326.0
3842,CA,178.103,14.0,955.0,2893.0,772.0,2168.0,28910.0
3843,CA,154.204,18.0,592.0,1549.0,556.0,2423.0,21977.000000000004
3844,CA,181.301,11.0,900.0,2480.0,857.0,2470.0,22264.0
3845,CA,158.3,25.0,827.0,2516.0,715.0,3352.0,20192.0
3846,CA,174.203,27.0,722.0,2584.0,720.0,2042.0,30877.0
3847,CA,225.002,42.0,200.0,1107.0,198.0,496.0,50929.0
3848,CA,228.804,40.0,392.0,1814.0,384.0,842.0,37171.0
3849,CA,246.404,38.0,443.0,1847.0,420.0,862.0,36875.0
3850,CA,251.404,34.0,389.0,1792.0,400.0,846.0,45081.0
3851,CA,253.204,38.0,469.0,1822.0,419.0,1336.0,34583.0
3852,CA,215.0,38.0,274.0,972.0,260.0,553.0,22461.000000000004
3854,CA,225.003,nan,488.0,2078.0,454.0,1024.0,36019.0
3855,CA,210.004,25.0,1105.0,3830.0,1020.0,2330.0,26238.0
3866,CA,261.304,33.0,687.0,3102.0,658.0,1392.0,43333.00000000001
3872,CA,227.104,26.0,1827.0,6065.0,1700.0,4876.0,28750.0
3873,CA,199.204,32.0,566.0,2596.0,549.0,1598.0,39886.0
3874,CA,224.102,36.0,304.0,1665.0,313.0,1004.0,46731.0
3875,CA,201.604,40.0,351.0,1601.0,367.0,1015.0,41597.0
3876,CA,203.704,35.0,453.0,2205.0,422.0,1244.0,41319.0
3877,CA,222.1,36.0,524.0,2796.0,472.0,1335.0,43461.99999999999
3878,CA,236.102,40.0,231.0,1257.0,246.0,633.0,49643.0
3879,CA,215.901,37.0,310.0,1658.0,309.0,818.0,55675.0
3880,CA,209.203,39.0,390.0,1953.0,396.0,1158.0,41849.99999999999
3881,CA,223.601,36.0,425.0,2400.0,400.0,1068.0,47000.0
3882,CA,213.202,40.0,287.0,1496.0,275.0,770.0,48646.0
3883,CA,195.404,37.0,224.0,1276.0,229.0,960.0,50282.0
3884,CA,203.301,35.0,274.0,1620.0,248.0,1053.0,55209.0
3885,CA,206.7,38.0,425.0,2396.0,431.0,1490.0,43261.0
3886,CA,211.001,37.0,301.0,1663.0,284.0,764.0,51265.0
3887,CA,199.804,31.0,853.0,4105.0,871.0,2630.0,46607.0
3888,CA,213.202,20.0,800.0,3126.0,727.0,1859.0,29389.0
3889,CA,246.403,38.0,494.0,2592.0,436.0,1429.0,50622.99999999999
3890,CA,205.103,39.0,329.0,1847.0,320.0,1044.0,44271.0
3891,CA,196.802,37.0,242.0,1286.0,249.0,791.0,35333.0
3892,CA,197.004,34.0,295.0,1601.0,308.0,822.0,43194.0
3893,CA,208.7,37.0,838.0,3912.0,810.0,2099.0,38247.0
3894,CA,189.801,nan,1851.0,8331.0,1777.0,4126.0,37313.0
3895,CA,199.802,38.0,598.0,2895.0,582.0,1761.0,43571.0
3896,CA,205.304,37.0,820.0,3272.0,764.0,2118.0,32250.0
3897,CA,200.304,35.0,334.0,1672.0,311.0,807.0,45125.0
3898,CA,209.003,37.0,309.0,1615.0,333.0,850.0,41806.0
3899,CA,188.403,40.0,436.0,2070.0,414.0,1032.0,40923.99999999999
3900,CA,193.701,39.0,290.0,1331.0,273.0,826.0,45648.0
3901,CA,203.803,46.0,322.0,1560.0,336.0,888.0,22304.0
3902,CA,262.501,35.0,479.0,2328.0,475.0,1166.0,42344.0
3903,CA,227.501,36.0,584.0,2874.0,535.0,1353.0,37049.0
3904,CA,229.201,39.0,420.0,2537.0,425.0,1165.0,53028.00000000001
3905,CA,221.1,39.0,411.0,2182.0,383.0,1145.0,42865.0
3906,CA,229.1,22.0,933.0,4249.0,911.0,2047.0,41304.0
3907,CA,228.304,38.0,492.0,2724.0,449.0,1160.0,50796.0
3908,CA,224.702,30.0,512.0,2157.0,474.0,1144.0,40000.0
3909,CA,195.0,19.0,1306.0,4317.0,1223.0,2492.0,26437.0
3910,CA,207.2,40.0,348.0,1796.0,357.0,1083.0,49102.0
3911,CA,191.103,28.0,662.0,2224.0,607.0,1999.0,28701.0
3912,CA,179.803,22.0,651.0,2550.0,629.0,1628.0,36905.0
3913,CA,170.601,21.0,1323.0,5864.0,1281.0,3163.0,31105.999999999996
3914,CA,211.801,32.0,423.0,1965.0,417.0,1498.0,35313.0
3915,CA,203.901,43.0,173.0,885.0,167.0,467.0,29511.0
3916,CA,206.902,37.0,278.0,1562.0,288.0,766.0,38516.0
3917,CA,212.1,38.0,350.0,1892.0,343.0,1042.0,48295.0
3918,CA,192.302,35.0,696.0,2618.0,633.0,1962.0,26250.0
3919,CA,245.4,35.0,388.0,2307.0,430.0,1171.0,42143.0
3920,CA,240.304,28.0,889.0,4175.0,782.0,2121.0,42083.00000000001
3921,CA,190.9,36.0,312.0,1545.0,288.0,895.0,41750.0
3922,CA,196.704,37.0,410.0,2273.0,404.0,1435.0,40789.0
3923,CA,201.402,39.0,147.0,786.0,144.0,428.0,54548.0
3924,CA,183.603,36.0,242.0,1238.0,224.0,671.0,39615.0
