id,state,medianHouseValue,housingMedianAge,totalBedrooms,totalRooms,households,population,medianIncome
3149,CA,79.0,10.0,609.0,2943.0,450.0,1171.0,23917.0
3150,CA,115.801,8.0,1658.0,8419.0,1472.0,4633.0,36949.0
3153,CA,94.902,23.0,643.0,3109.0,624.0,1460.0,26417.0
3154,CA,85.502,19.0,813.0,4084.0,668.0,2034.0,32405.0
3155,CA,99.804,9.0,376.0,1970.0,364.0,933.0,32632.0
3156,CA,80.002,38.0,290.0,1170.0,268.0,606.0,17917.0
3157,CA,67.903,24.0,448.0,1901.0,395.0,1135.0,18636.0
3158,CA,82.203,32.0,358.0,1793.0,355.0,1235.0,27845.0
3159,CA,94.502,24.0,214.0,1344.0,188.0,669.0,40000.0
3160,CA,81.303,35.0,217.0,1194.0,197.0,721.0,26302.0
3161,CA,106.301,32.0,263.0,1298.0,256.0,913.0,19236.0
3162,CA,68.003,26.0,352.0,1640.0,398.0,1225.0,17656.0
3163,CA,53.903,35.0,582.0,2360.0,576.0,2306.0,19688.0
3164,CA,53.503,19.0,487.0,1960.0,455.0,1764.0,21357.0
3165,CA,57.304,34.0,473.0,2189.0,459.0,1912.0,21136.0
3166,CA,51.201,nan,678.0,2787.0,644.0,2566.0,19907.0
3167,CA,61.401,29.0,319.0,1404.0,308.0,1348.0,20921.0
3168,CA,54.604,31.0,1496.0,6149.0,1458.0,5667.0,19066.0
3169,CA,63.702,22.0,925.0,3815.0,921.0,3452.0,20174.0
3170,CA,45.503,33.0,756.0,2891.0,703.0,2950.0,17716.0
3171,CA,75.0,41.0,202.0,1018.0,190.0,542.0,22885.0
3172,CA,94.201,33.0,339.0,1862.0,348.0,1123.0,34926.0
3174,CA,103.104,26.0,303.0,1692.0,279.0,881.0,33214.0
3175,CA,100.002,41.0,150.0,835.0,146.0,447.0,31406.0
3176,CA,101.4,25.0,269.0,1553.0,275.0,819.0,27159.0
3177,CA,83.902,27.0,268.0,1417.0,253.0,782.0,29167.0
3178,CA,106.304,29.0,1638.0,8363.0,1583.0,7679.0,20285.000000000004
3179,CA,75.8,19.0,618.0,3252.0,610.0,1975.0,30667.0
3180,CA,92.503,18.0,619.0,3401.0,613.0,1868.0,39926.0
3182,CA,69.103,14.0,866.0,3679.0,785.0,2191.0,26218.0
3183,CA,72.302,25.0,1032.0,4984.0,964.0,2415.0,22937.0
3184,CA,62.0,27.0,473.0,2203.0,439.0,1055.0,21038.0
3185,CA,66.6,33.0,391.0,1847.0,353.0,1255.0,21681.0
3186,CA,93.1,20.0,277.0,1717.0,290.0,903.0,43438.0
3187,CA,104.202,6.0,231.0,1268.0,247.0,766.0,42916.99999999999
3188,CA,87.503,20.0,194.0,946.0,175.0,426.0,20673.0
3189,CA,112.502,17.0,212.0,1007.0,204.0,516.0,32386.0
3190,CA,100.803,29.0,318.0,1872.0,309.0,1069.0,45714.0
3191,CA,107.503,7.0,84.0,481.0,103.0,328.0,51727.99999999999
3192,CA,56.104,26.0,112.0,548.0,108.0,443.0,31071.0
3193,CA,112.504,33.0,214.0,1288.0,212.0,584.0,32019.000000000004
3194,CA,52.601,nan,224.0,1188.0,258.0,676.0,22721.0
3195,CA,43.5,43.0,244.0,1178.0,189.0,588.0,26477.0
3196,CA,60.2,22.0,437.0,2443.0,404.0,1583.0,28281.0
3197,CA,62.0,10.0,205.0,960.0,221.0,694.0,22895.0
3198,CA,118.803,14.0,166.0,1091.0,158.0,474.0,49432.0
3200,CA,107.901,24.0,266.0,1746.0,293.0,839.0,43911.0
3201,CA,85.502,38.0,569.0,3152.0,539.0,1380.0,28788.0
3202,CA,91.903,15.0,375.0,1725.0,392.0,949.0,31094.0
3203,CA,97.4,14.0,344.0,2363.0,315.0,1056.0,52134.0
3204,CA,90.402,26.0,566.0,3185.0,588.0,1526.0,38108.0
3205,CA,90.6,4.0,345.0,1688.0,324.0,924.0,42396.0
3206,CA,80.3,10.0,736.0,3677.0,720.0,1864.0,26145.0
3207,CA,70.203,33.0,313.0,1769.0,298.0,747.0,28125.0
3208,CA,71.402,30.0,263.0,1464.0,222.0,700.0,35536.0
3209,CA,67.502,15.0,600.0,2929.0,559.0,1634.0,18385.0
3210,CA,61.5,32.0,285.0,1496.0,267.0,929.0,30139.0
3211,CA,61.003,36.0,290.0,1518.0,259.0,750.0,22333.0
3212,CA,59.701,32.0,276.0,1342.0,289.0,863.0,26397.0
3213,CA,67.201,47.0,340.0,1731.0,323.0,753.0,18529.0
3214,CA,76.102,50.0,360.0,1872.0,317.0,836.0,30846.0
3215,CA,56.7,35.0,671.0,2958.0,628.0,1504.0,18606.0
3216,CA,51.7,42.0,767.0,3095.0,724.0,1853.0,14524.0
3217,CA,59.102,54.0,257.0,1261.0,243.0,624.0,23523.0
3218,CA,53.803,50.0,272.0,1063.0,245.0,697.0,13882.000000000002
3220,CA,81.7,nan,245.0,1244.0,237.0,852.0,29375.0
3221,CA,92.8,16.0,373.0,2048.0,391.0,1054.0,40909.00000000001
3222,CA,58.1,13.0,410.0,1623.0,398.0,992.0,14194.0
3223,CA,56.801,26.0,568.0,2652.0,448.0,1534.0,23256.0
3224,CA,54.404,29.0,278.0,1325.0,243.0,877.0,25833.0
3225,CA,60.603,13.0,537.0,2742.0,501.0,1859.0,29935.999999999996
3226,CA,70.503,22.0,204.0,1148.0,215.0,721.0,33681.0
3227,CA,50.401,nan,317.0,1297.0,292.0,713.0,15432.999999999998
3228,CA,43.104,32.0,523.0,2206.0,480.0,1776.0,13569.0
3229,CA,53.4,nan,175.0,942.0,180.0,591.0,23466.0
3230,CA,50.103,29.0,318.0,1513.0,287.0,1075.0,15909.0
3231,CA,46.303,29.0,375.0,1850.0,354.0,1464.0,18839.0
3232,CA,97.4,23.0,453.0,2676.0,451.0,1394.0,26250.0
3233,CA,94.102,nan,353.0,2013.0,302.0,974.0,23950.0
3234,CA,100.001,23.0,48.0,209.0,50.0,174.0,24286.0
3235,CA,50.003,34.0,160.0,753.0,155.0,524.0,22500.0
3236,CA,53.204,7.0,413.0,2019.0,322.0,992.0,23889.0
3237,CA,46.504,22.0,330.0,1382.0,356.0,1472.0,13967.0
3238,CA,43.802,30.0,80.0,424.0,77.0,284.0,15313.000000000002
3239,CA,50.801,27.0,264.0,1096.0,252.0,893.0,21300.0
3240,CA,64.701,37.0,286.0,1649.0,267.0,793.0,32847.0
3241,CA,52.302,15.0,294.0,1268.0,280.0,1081.0,18500.0
3242,CA,42.1,39.0,192.0,770.0,190.0,640.0,16607.0
3243,CA,61.6,25.0,386.0,2004.0,401.0,1399.0,22169.0
3244,CA,54.802,20.0,401.0,1462.0,386.0,1201.0,15727.0
3245,CA,68.801,39.0,320.0,1730.0,279.0,739.0,35313.0
3246,CA,60.704,39.0,320.0,1679.0,278.0,709.0,20595.0
3247,CA,61.301,25.0,310.0,1551.0,310.0,1140.0,24688.0
3249,CA,52.203,36.0,275.0,1296.0,231.0,695.0,20221.0
3250,CA,100.0,26.0,95.0,333.0,58.0,199.0,2838.0000000000005
3251,CA,47.704,25.0,272.0,1047.0,287.0,1507.0,20976.0
3253,CA,60.9,29.0,519.0,2535.0,461.0,1375.0,29708.0
3254,CA,48.503,nan,338.0,1165.0,312.0,1119.0,22167.0
3255,CA,43.902,34.0,420.0,1729.0,391.0,1372.0,20335.0
3256,CA,56.2,8.0,484.0,2050.0,424.0,1390.0,22500.0
3257,CA,71.302,26.0,8.0,48.0,8.0,17.0,23750.0
3258,CA,62.502,16.0,54.0,260.0,42.0,133.0,31250.0
3259,CA,73.502,18.0,118.0,413.0,21.0,26.0,2345.0
3260,CA,98.902,39.0,240.0,1297.0,180.0,537.0,39519.0
3261,CA,72.501,45.0,20.0,90.0,29.0,86.0,20208.0
3262,CA,68.304,46.0,44.0,203.0,39.0,143.0,43500.0
3263,CA,73.601,47.0,277.0,1316.0,234.0,651.0,25750.0
3264,CA,106.302,24.0,234.0,1125.0,200.0,524.0,22188.0
3265,CA,92.603,27.0,197.0,1098.0,146.0,356.0,38333.0
3267,CA,71.1,12.0,333.0,1591.0,254.0,587.0,22551.0
3272,CA,102.303,23.0,484.0,2204.0,383.0,1000.0,24423.0
3273,CA,100.302,24.0,238.0,1239.0,264.0,603.0,19390.0
3274,CA,119.002,16.0,296.0,1548.0,253.0,607.0,35652.0
3275,CA,93.503,24.0,233.0,1131.0,211.0,622.0,32216.0
3276,CA,80.7,38.0,624.0,3133.0,569.0,1594.0,25457.0
3277,CA,95.004,28.0,209.0,790.0,108.0,297.0,37667.0
3278,CA,95.803,14.0,559.0,2375.0,429.0,723.0,13532.0
3279,CA,108.301,13.0,114.0,533.0,64.0,214.0,33929.0
3280,CA,86.504,17.0,429.0,1928.0,323.0,810.0,16369.0
3281,CA,78.804,27.0,678.0,3127.0,449.0,1015.0,20417.0
3282,CA,94.702,27.0,498.0,2194.0,371.0,681.0,14679.0
3283,CA,66.803,24.0,396.0,1802.0,334.0,688.0,16250.0
3284,CA,65.0,17.0,468.0,1880.0,344.0,799.0,14676.0
3285,CA,89.002,23.0,201.0,955.0,132.0,324.0,15208.0
3286,CA,108.902,18.0,326.0,1605.0,273.0,664.0,26181.0
3287,CA,69.704,14.0,272.0,1267.0,177.0,374.0,13000.0
3288,CA,112.504,11.0,52.0,254.0,33.0,70.0,27639.0
3289,CA,111.502,25.0,398.0,1622.0,248.0,428.0,19833.0
3290,CA,72.404,27.0,529.0,2201.0,318.0,745.0,21094.0
3291,CA,53.3,27.0,332.0,1447.0,259.0,594.0,11650.0
3292,CA,109.401,17.0,810.0,3718.0,511.0,945.0,17446.0
3295,CA,75.903,19.0,954.0,4282.0,667.0,1600.0,18571.0
3296,CA,77.801,nan,222.0,977.0,156.0,340.0,16607.0
3297,CA,109.701,30.0,509.0,2300.0,258.0,530.0,21838.000000000004
3298,CA,60.003,32.0,474.0,1856.0,295.0,703.0,11912.0
3299,CA,64.002,nan,463.0,1708.0,316.0,637.0,17500.0
3300,CA,58.801,21.0,538.0,2234.0,363.0,834.0,16865.0
3301,CA,57.504,18.0,404.0,1735.0,283.0,639.0,23179.0
3302,CA,71.303,nan,38.0,234.0,32.0,109.0,43897.00000000001
3303,CA,62.001,19.0,391.0,1660.0,302.0,576.0,14766.999999999998
3304,CA,69.004,16.0,447.0,1914.0,335.0,828.0,20577.0
3305,CA,60.201,23.0,580.0,2511.0,460.0,1075.0,23083.0
3306,CA,63.2,30.0,582.0,2147.0,371.0,901.0,16769.0
3307,CA,58.2,33.0,191.0,885.0,139.0,330.0,17273.0
3308,CA,68.904,32.0,374.0,1503.0,269.0,524.0,12029.0
3309,CA,77.3,13.0,131.0,688.0,89.0,249.0,17083.0
3310,CA,49.001,26.0,146.0,661.0,93.0,196.0,17566.0
3311,CA,81.8,19.0,969.0,3848.0,848.0,1832.0,11250.0
3312,CA,55.0,14.0,131.0,527.0,92.0,219.0,15455.000000000002
3313,CA,114.204,nan,541.0,2555.0,320.0,726.0,32375.0
3315,CA,96.9,26.0,203.0,644.0,85.0,266.0,18833.0
3316,CA,97.301,14.0,972.0,5178.0,795.0,2144.0,30466.000000000004
3317,CA,93.401,13.0,235.0,1246.0,188.0,521.0,31250.0
3318,CA,55.004,23.0,22.0,44.0,10.0,97.0,13750.0
3320,CA,88.504,23.0,319.0,1584.0,256.0,756.0,18704.0
3321,CA,113.9,nan,53.0,289.0,58.0,191.0,16833.0
3322,CA,77.804,21.0,351.0,1387.0,298.0,719.0,16164.0
3323,CA,75.004,22.0,179.0,940.0,179.0,558.0,17196.0
3325,CA,105.7,22.0,250.0,1215.0,227.0,508.0,27188.0
3326,CA,93.801,17.0,297.0,1321.0,276.0,569.0,18692.0
3327,CA,119.4,27.0,144.0,712.0,100.0,297.0,40119.0
3328,CA,100.0,11.0,138.0,644.0,91.0,269.0,34514.0
3329,CA,96.6,31.0,618.0,2782.0,312.0,892.0,19906.0
3330,CA,90.804,13.0,912.0,4518.0,528.0,1555.0,33531.0
3331,CA,112.503,11.0,64.0,307.0,62.0,163.0,21964.0
3332,CA,75.0,19.0,332.0,1414.0,273.0,601.0,21953.0
3333,CA,91.702,25.0,58.0,295.0,44.0,93.0,29583.0
3334,CA,84.701,13.0,116.0,520.0,109.0,249.0,18417.0
3335,CA,112.502,34.0,42.0,73.0,13.0,22.0,41250.0
3336,CA,73.501,nan,243.0,1180.0,199.0,519.0,15739.0
3337,CA,109.201,13.0,444.0,2395.0,345.0,877.0,25625.0
3340,CA,103.103,19.0,147.0,766.0,143.0,368.0,33750.0
3341,CA,83.304,23.0,179.0,852.0,145.0,462.0,34375.0
3342,CA,67.902,33.0,226.0,998.0,121.0,306.0,23125.0
3343,CA,85.304,22.0,327.0,1429.0,288.0,730.0,21474.000000000004
3344,CA,89.601,22.0,127.0,534.0,98.0,233.0,26250.0
3345,CA,87.5,30.0,19.0,104.0,16.0,45.0,5360.0
3346,CA,48.103,30.0,308.0,1707.0,254.0,765.0,27188.0
3347,CA,59.201,31.0,138.0,781.0,126.0,365.0,25000.0
3348,CA,80.802,20.0,205.0,976.0,178.0,515.0,36641.0
3349,CA,40.003,31.0,189.0,777.0,115.0,321.0,16833.0
3351,CA,118.3,11.0,671.0,2636.0,133.0,281.0,17214.0
3352,CA,78.302,17.0,171.0,894.0,155.0,408.0,33036.0
3353,CA,64.102,20.0,140.0,683.0,113.0,306.0,25000.0
3354,CA,49.501,52.0,1048.0,5488.0,755.0,1978.0,21833.0
3355,CA,85.9,15.0,1004.0,5344.0,902.0,2504.0,35962.0
3356,CA,71.502,16.0,465.0,2046.0,405.0,1124.0,26902.0
3357,CA,66.402,37.0,327.0,1454.0,301.0,718.0,25074.0
3358,CA,64.3,42.0,655.0,3243.0,622.0,1468.0,21875.0
3359,CA,70.202,52.0,480.0,2082.0,423.0,1053.0,22992.0
3360,CA,59.301,51.0,428.0,1745.0,387.0,987.0,15066.0
3361,CA,105.701,23.0,828.0,4465.0,780.0,2232.0,35536.0
3362,CA,61.801,16.0,667.0,3415.0,592.0,1876.0,22660.999999999996
3363,CA,85.601,29.0,316.0,1652.0,283.0,766.0,24756.999999999996
3364,CA,70.004,21.0,144.0,690.0,127.0,356.0,17333.0
3365,CA,67.502,40.0,8.0,40.0,9.0,4198.0,55179.0
3366,CA,91.003,18.0,625.0,3391.0,575.0,1529.0,34028.0
3367,CA,85.103,18.0,360.0,1823.0,361.0,973.0,34643.0
3368,CA,73.501,24.0,141.0,790.0,150.0,407.0,21198.0
3369,CA,47.602,28.0,521.0,2399.0,443.0,1041.0,26765.0
3370,CA,60.703,19.0,520.0,2338.0,384.0,1031.0,17267.0
3815,CA,93.801,26.0,1218.0,3430.0,1094.0,3618.0,21974.0
4277,CA,67.501,nan,141.0,403.0,134.0,484.0,16250.0
4279,CA,100.001,28.0,271.0,724.0,267.0,891.0,18977.0
4299,CA,112.503,31.0,649.0,1564.0,601.0,1977.0,19766.0
4432,CA,115.501,nan,298.0,1244.0,265.0,1059.0,23409.0
4433,CA,114.004,52.0,313.0,1324.0,328.0,1409.0,24375.0
4484,CA,93.803,51.0,658.0,2326.0,596.0,3020.0,11868.0
4485,CA,112.5,50.0,123.0,454.0,133.0,535.0,22961.0
4486,CA,111.8,42.0,339.0,1184.0,341.0,1444.0,21136.0
4491,CA,109.402,47.0,102.0,323.0,87.0,401.0,21029.0
4493,CA,112.501,55.0,6.0,52.0,14.0,41.0,102264.0
4495,CA,109.102,55.0,116.0,473.0,125.0,436.0,20950.000000000004
4505,CA,117.201,41.0,318.0,1082.0,276.0,1088.0,17054.0
4528,CA,114.303,nan,239.0,726.0,230.0,934.0,25455.0
4530,CA,115.604,45.0,349.0,1107.0,372.0,1600.0,12000.0
4531,CA,115.003,nan,806.0,2343.0,710.0,2470.0,15163.0
4549,CA,67.5,55.0,9.0,23.0,11.0,58.0,75752.0
4553,CA,112.503,56.0,107.0,118.0,94.0,175.0,10769.0
4555,CA,87.504,12.0,553.0,1207.0,518.0,1077.0,10227.0
4569,CA,87.504,44.0,1285.0,2544.0,1189.0,3974.0,15854.0
4584,CA,112.5,26.0,1180.0,1714.0,1040.0,3724.0,13241.0
4587,CA,110.0,nan,1050.0,1953.0,1012.0,3709.0,17238.0
4600,CA,112.504,51.0,360.0,665.0,310.0,1409.0,13169.0
4601,CA,118.101,15.0,731.0,1784.0,683.0,2159.0,17038.0
4632,CA,75.003,nan,900.0,1782.0,827.0,1752.0,22094.0
4634,CA,112.5,24.0,1710.0,4022.0,1533.0,3731.0,17365.0
4637,CA,70.003,46.0,2293.0,3896.0,2158.0,6846.0,15552.999999999998
4662,CA,115.6,48.0,650.0,1613.0,594.0,2030.0,19152.0
4771,CA,110.904,45.0,209.0,868.0,184.0,541.0,19000.0
4774,CA,118.801,48.0,333.0,1427.0,356.0,788.0,16581.0
4783,CA,114.001,37.0,937.0,3190.0,805.0,2221.0,21046.0
4790,CA,114.202,51.0,347.0,1650.0,338.0,1120.0,20042.0
4791,CA,118.202,47.0,401.0,1671.0,377.0,931.0,18783.0
4801,CA,113.504,44.0,665.0,2325.0,616.0,1849.0,18316.0
4847,CA,111.403,56.0,286.0,1176.0,299.0,815.0,24500.0
4848,CA,105.801,47.0,324.0,1555.0,268.0,931.0,14712.0
4849,CA,98.1,46.0,278.0,1423.0,279.0,822.0,24519.000000000004
4850,CA,98.402,54.0,444.0,1834.0,421.0,1189.0,12434.0
4857,CA,112.102,nan,470.0,1979.0,431.0,1412.0,22980.999999999996
4858,CA,116.8,50.0,487.0,2121.0,418.0,1525.0,18500.0
4861,CA,119.301,31.0,482.0,1934.0,426.0,1522.0,15781.0
4874,CA,38.804,52.0,104.0,284.0,98.0,473.0,19375.0
4880,CA,100.001,nan,92.0,301.0,70.0,290.0,12096.0
4886,CA,117.701,41.0,501.0,1551.0,476.0,2175.0,21667.0
4887,CA,96.201,52.0,440.0,1466.0,404.0,1860.0,13133.999999999998
4888,CA,114.8,48.0,359.0,1251.0,334.0,1608.0,20703.0
4889,CA,109.6,42.0,325.0,849.0,317.0,1429.0,15603.0
4890,CA,119.503,42.0,234.0,698.0,232.0,1046.0,22355.999999999996
4891,CA,114.3,39.0,489.0,1370.0,462.0,2242.0,19130.0
4892,CA,100.802,36.0,529.0,1676.0,519.0,2565.0,21957.0
4893,CA,90.304,28.0,139.0,483.0,129.0,599.0,12396.0
4895,CA,90.604,51.0,153.0,542.0,117.0,575.0,18485.0
4896,CA,107.503,48.0,101.0,399.0,114.0,488.0,23750.0
4897,CA,99.201,nan,446.0,1457.0,437.0,2101.0,18929.0
4898,CA,100.8,34.0,406.0,1304.0,380.0,1952.0,21466.0
4900,CA,93.401,45.0,270.0,782.0,239.0,1033.0,10898.000000000002
4901,CA,99.302,nan,266.0,880.0,238.0,1034.0,12857.0
4902,CA,107.204,45.0,387.0,1432.0,356.0,1412.0,13287.0
4903,CA,100.504,46.0,476.0,1575.0,472.0,1981.0,17425.0
4904,CA,110.2,34.0,292.0,965.0,263.0,1282.0,14463.999999999998
4905,CA,118.8,41.0,211.0,699.0,209.0,749.0,14653.0
4906,CA,115.801,47.0,326.0,1271.0,327.0,1632.0,15088.999999999998
4907,CA,99.602,39.0,671.0,2452.0,599.0,2827.0,19074.0
4909,CA,118.303,47.0,253.0,879.0,222.0,1010.0,21776.0
4910,CA,97.201,24.0,379.0,1316.0,369.0,1507.0,23190.0
4911,CA,116.102,36.0,359.0,1195.0,343.0,1787.0,18652.0
4913,CA,114.102,47.0,266.0,923.0,222.0,881.0,14327.0
4914,CA,113.3,43.0,386.0,1239.0,372.0,1749.0,20817.0
4915,CA,103.803,47.0,432.0,1748.0,409.0,1711.0,21480.0
4916,CA,107.404,51.0,462.0,1871.0,444.0,1837.0,17052.0
4917,CA,95.803,47.0,241.0,781.0,215.0,891.0,17500.0
4918,CA,108.201,43.0,684.0,2182.0,609.0,2624.0,18641.0
4919,CA,104.203,43.0,496.0,1735.0,456.0,1780.0,16221.000000000002
4920,CA,105.8,38.0,269.0,1037.0,229.0,1114.0,17237.0
4921,CA,105.004,38.0,309.0,1176.0,293.0,1271.0,16382.000000000002
4922,CA,102.903,34.0,342.0,1220.0,306.0,1295.0,15781.0
4923,CA,90.4,42.0,479.0,1770.0,477.0,1724.0,13030.0
4924,CA,95.804,38.0,552.0,1907.0,523.0,2198.0,14792.0
4925,CA,87.501,25.0,160.0,592.0,175.0,716.0,12056.0
4926,CA,95.004,46.0,206.0,867.0,191.0,790.0,9463.0
4927,CA,101.3,33.0,366.0,1419.0,319.0,1697.0,22813.0
4928,CA,108.204,39.0,418.0,1717.0,391.0,1716.0,17132.0
4929,CA,98.602,44.0,116.0,452.0,96.0,508.0,18750.0
4930,CA,88.2,41.0,372.0,1428.0,355.0,1806.0,16731.0
4931,CA,98.5,42.0,577.0,2265.0,529.0,2500.0,15556.000000000002
4932,CA,107.902,40.0,321.0,1278.0,326.0,1363.0,21793.0
4933,CA,91.901,27.0,480.0,1614.0,462.0,1460.0,8941.0
4934,CA,103.403,nan,700.0,2618.0,633.0,2485.0,19208.0
4935,CA,101.504,44.0,603.0,2102.0,530.0,2315.0,18520.0
4936,CA,110.802,47.0,434.0,1640.0,394.0,1216.0,13403.0
4937,CA,106.904,44.0,382.0,1262.0,361.0,1279.0,18917.0
4938,CA,95.003,51.0,469.0,1865.0,439.0,1918.0,18242.0
4939,CA,103.502,nan,505.0,2017.0,464.0,1807.0,16901.0
4940,CA,100.003,31.0,142.0,508.0,127.0,530.0,19531.0
4941,CA,100.004,35.0,298.0,932.0,282.0,1155.0,14886.0
4942,CA,97.104,40.0,451.0,1407.0,406.0,1785.0,18086.0
4947,CA,103.8,nan,628.0,2194.0,528.0,1772.0,12446.0
4948,CA,118.804,29.0,582.0,2001.0,559.0,2045.0,11563.000000000002
4949,CA,108.004,44.0,672.0,2390.0,664.0,2330.0,16699.0
4950,CA,111.704,35.0,291.0,1150.0,282.0,820.0,17961.0
4951,CA,109.402,54.0,358.0,1467.0,296.0,913.0,17386.0
4952,CA,116.902,42.0,219.0,1047.0,202.0,731.0,16667.0
4953,CA,115.201,44.0,534.0,2255.0,472.0,1570.0,16955.0
4954,CA,117.101,43.0,570.0,2077.0,549.0,1249.0,20417.0
4955,CA,108.801,48.0,493.0,2219.0,450.0,1229.0,16851.0
4961,CA,116.0,52.0,424.0,1746.0,385.0,1209.0,16875.0
4965,CA,114.1,50.0,467.0,1654.0,460.0,1994.0,23403.0
4966,CA,112.504,7.0,470.0,1490.0,405.0,1512.0,14639.0
4970,CA,103.602,nan,248.0,715.0,239.0,884.0,12064.999999999998
4973,CA,118.8,40.0,923.0,3337.0,887.0,3612.0,21250.0
4974,CA,119.202,43.0,419.0,1537.0,380.0,1298.0,20938.0
4975,CA,112.503,42.0,286.0,859.0,250.0,892.0,12778.0
4977,CA,96.101,48.0,380.0,1517.0,347.0,1355.0,21607.0
4978,CA,105.804,47.0,391.0,1757.0,381.0,1168.0,21354.000000000004
4979,CA,111.703,nan,497.0,1809.0,472.0,1731.0,12346.999999999998
4982,CA,116.104,54.0,355.0,1423.0,357.0,1083.0,15179.0
4983,CA,109.602,54.0,494.0,2583.0,460.0,1560.0,20809.000000000004
4984,CA,116.403,53.0,381.0,1686.0,356.0,985.0,20958.0
4985,CA,111.6,54.0,250.0,1296.0,242.0,853.0,30500.0
4990,CA,116.402,49.0,362.0,1555.0,325.0,1329.0,19792.0
4991,CA,101.402,49.0,435.0,2236.0,433.0,1366.0,16559.0
4993,CA,104.803,46.0,343.0,1491.0,316.0,795.0,22339.000000000004
4994,CA,100.004,47.0,359.0,1706.0,252.0,793.0,17083.0
4995,CA,114.801,47.0,637.0,2608.0,597.0,1770.0,15846.0
4996,CA,96.5,49.0,591.0,2638.0,523.0,1904.0,18317.0
4997,CA,101.103,51.0,537.0,2215.0,556.0,1903.0,19853.0
4998,CA,98.3,47.0,706.0,2580.0,687.0,2448.0,12750.0
4999,CA,103.403,50.0,534.0,2201.0,499.0,2071.0,20541.999999999996
5000,CA,101.902,52.0,343.0,1283.0,330.0,1367.0,25848.0
5001,CA,95.001,nan,484.0,2175.0,487.0,1862.0,17159.0
5002,CA,99.303,50.0,325.0,1212.0,284.0,1157.0,17849.0
5015,CA,112.602,52.0,693.0,3250.0,678.0,2304.0,19500.0
5020,CA,98.702,45.0,482.0,2028.0,398.0,1074.0,25909.0
5021,CA,114.2,52.0,273.0,1409.0,284.0,893.0,19779.0
5025,CA,115.201,50.0,285.0,1263.0,282.0,793.0,21875.0
5026,CA,108.901,43.0,236.0,1260.0,234.0,735.0,37167.0
5029,CA,114.702,49.0,214.0,951.0,218.0,578.0,21750.0
5030,CA,104.304,41.0,278.0,1299.0,257.0,793.0,32344.0
5031,CA,101.003,49.0,332.0,1531.0,309.0,864.0,19732.0
5032,CA,103.304,46.0,340.0,1613.0,318.0,923.0,30833.0
5033,CA,113.902,32.0,1203.0,3889.0,1047.0,3123.0,18806.0
5034,CA,108.901,nan,492.0,1784.0,478.0,1476.0,16477.0
5041,CA,108.603,45.0,316.0,1450.0,310.0,861.0,22395.999999999996
5043,CA,118.604,50.0,333.0,1412.0,329.0,902.0,17067.0
5044,CA,118.504,31.0,933.0,3112.0,842.0,2741.0,16531.0
5053,CA,106.304,39.0,1105.0,4293.0,956.0,1944.0,17945.0
5057,CA,118.802,34.0,1577.0,5220.0,1374.0,3538.0,15143.0
5058,CA,87.503,31.0,1073.0,3359.0,957.0,2415.0,14589.0
5062,CA,100.001,35.0,305.0,1138.0,311.0,1132.0,18818.0
5063,CA,103.002,41.0,514.0,1972.0,467.0,1677.0,14625.0
5064,CA,108.904,43.0,238.0,983.0,240.0,861.0,25547.0
5065,CA,108.304,42.0,418.0,1583.0,374.0,1422.0,10516.0
5066,CA,112.9,46.0,399.0,1905.0,366.0,1153.0,19375.0
5067,CA,98.201,46.0,327.0,1461.0,287.0,1162.0,11645.0
5068,CA,94.501,43.0,385.0,1536.0,333.0,1235.0,25437.0
5069,CA,93.303,45.0,388.0,1599.0,324.0,903.0,19556.0
5070,CA,91.4,46.0,452.0,1702.0,428.0,1487.0,18400.0
5071,CA,111.701,45.0,57.0,225.0,81.0,238.0,51136.0
5072,CA,108.003,51.0,196.0,860.0,232.0,695.0,28950.0
5073,CA,96.503,55.0,430.0,1841.0,345.0,1066.0,20000.0
5074,CA,96.604,56.0,332.0,1610.0,298.0,904.0,35982.0
5075,CA,106.602,54.0,456.0,1988.0,412.0,1092.0,18250.0
5076,CA,112.2,54.0,381.0,1976.0,374.0,1047.0,23977.0
5078,CA,97.203,46.0,556.0,2261.0,458.0,1350.0,19125.0
5079,CA,93.104,50.0,235.0,1126.0,223.0,786.0,34444.0
5080,CA,94.004,52.0,316.0,1371.0,277.0,986.0,29432.0
5081,CA,95.804,49.0,448.0,2010.0,408.0,1212.0,16611.0
5082,CA,102.403,50.0,411.0,1999.0,382.0,1178.0,30455.0
5083,CA,95.201,44.0,272.0,1246.0,274.0,813.0,29375.0
5084,CA,100.003,43.0,768.0,2837.0,725.0,2543.0,13479.000000000002
5085,CA,110.001,48.0,304.0,1120.0,258.0,786.0,14041.999999999998
5086,CA,92.2,41.0,348.0,1307.0,333.0,1334.0,19564.0
5087,CA,93.0,48.0,195.0,865.0,217.0,784.0,22411.0
5088,CA,92.302,45.0,418.0,1721.0,365.0,1382.0,9337.0
5090,CA,100.001,31.0,318.0,1165.0,289.0,1208.0,12230.0
5091,CA,102.602,31.0,271.0,1070.0,284.0,1094.0,16890.0
5092,CA,107.0,33.0,566.0,2019.0,522.0,2065.0,19219.0
5093,CA,100.0,39.0,637.0,2305.0,570.0,1980.0,13750.0
5094,CA,107.303,43.0,676.0,2661.0,592.0,2134.0,17734.0
5095,CA,98.501,46.0,318.0,1427.0,305.0,1141.0,33750.0
