id,state,medianHouseValue,housingMedianAge,totalBedrooms,totalRooms,households,population,medianIncome
5755,CA,446.801,48.0,342.0,2243.0,319.0,914.0,74046.0
5756,CA,358.004,56.0,418.0,2604.0,420.0,1139.0,53185.0
5757,CA,323.5,55.0,269.0,1602.0,253.0,669.0,50490.00000000001
5758,CA,365.6,51.0,338.0,2196.0,310.0,881.0,68840.0
5761,CA,292.604,56.0,306.0,1736.0,314.0,879.0,43250.0
5762,CA,286.6,10.0,1077.0,4294.0,988.0,2719.0,36974.0
5782,CA,298.803,55.0,163.0,854.0,160.0,497.0,69408.0
5783,CA,284.1,20.0,658.0,2738.0,611.0,1566.0,33906.0
5784,CA,282.602,49.0,272.0,1237.0,263.0,502.0,31435.0
5800,CA,269.002,46.0,404.0,2174.0,398.0,1045.0,56921.0
5804,CA,275.002,41.0,261.0,587.0,239.0,555.0,18235.0
5806,CA,268.802,55.0,324.0,906.0,338.0,652.0,15417.0
5822,CA,446.203,28.0,1134.0,7717.0,1101.0,3202.0,71262.0
5823,CA,402.902,32.0,493.0,3192.0,480.0,1363.0,69810.0
5824,CA,302.2,37.0,320.0,1835.0,312.0,864.0,47885.0
5825,CA,320.4,37.0,623.0,3123.0,613.0,1443.0,39041.0
5826,CA,280.904,15.0,916.0,3619.0,853.0,1928.0,35083.0
5827,CA,326.102,55.0,279.0,1706.0,265.0,748.0,47986.00000000001
5828,CA,332.401,52.0,247.0,1503.0,232.0,590.0,43750.0
5829,CA,287.9,30.0,1170.0,4717.0,1079.0,2374.0,37015.0
5830,CA,343.501,55.0,472.0,2966.0,470.0,1368.0,49042.0
5831,CA,349.604,39.0,267.0,1695.0,281.0,781.0,50865.0
5832,CA,345.302,36.0,347.0,2112.0,342.0,986.0,69909.0
5833,CA,328.903,39.0,140.0,762.0,137.0,373.0,49886.0
5834,CA,294.403,36.0,339.0,1978.0,315.0,838.0,39866.0
5835,CA,289.001,45.0,255.0,1325.0,249.0,613.0,36071.0
5836,CA,284.601,47.0,420.0,2323.0,433.0,1108.0,43631.0
5840,CA,341.204,30.0,445.0,2211.0,405.0,955.0,43750.0
5841,CA,352.1,39.0,251.0,1337.0,243.0,489.0,41731.0
5842,CA,272.502,41.0,334.0,1519.0,316.0,614.0,30179.0
5843,CA,361.701,43.0,152.0,725.0,153.0,420.0,30625.0
5879,CA,293.803,45.0,284.0,1392.0,272.0,539.0,42211.99999999999
5880,CA,267.901,50.0,228.0,1307.0,257.0,587.0,56360.0
5889,CA,331.801,47.0,303.0,1325.0,302.0,471.0,42679.0
5890,CA,497.401,41.0,757.0,3071.0,696.0,1190.0,35637.0
5891,CA,450.001,18.0,381.0,1589.0,346.0,627.0,40893.0
5894,CA,349.301,38.0,665.0,2347.0,551.0,1318.0,32112.0
5895,CA,366.704,53.0,172.0,1077.0,212.0,405.0,62547.0
5896,CA,279.301,42.0,360.0,1869.0,405.0,803.0,29306.0
5898,CA,278.301,48.0,456.0,2345.0,431.0,1034.0,43173.0
5900,CA,315.0,39.0,446.0,2147.0,439.0,861.0,39464.0
5922,CA,349.102,19.0,2373.0,17716.0,2316.0,7665.0,79068.0
5923,CA,293.804,27.0,167.0,1280.0,158.0,416.0,61731.0
5925,CA,358.701,nan,2277.0,16762.0,2160.0,7252.0,74837.0
5932,CA,349.903,27.0,1156.0,8256.0,1134.0,3460.0,65253.0
5933,CA,451.502,24.0,306.0,2422.0,301.0,1026.0,80683.0
5934,CA,309.7,30.0,576.0,3774.0,565.0,1609.0,61321.0
5936,CA,451.402,25.0,738.0,5745.0,681.0,2065.0,82827.0
5943,CA,355.502,24.0,325.0,2311.0,318.0,1004.0,75112.0
5946,CA,297.204,36.0,431.0,2902.0,433.0,1254.0,61049.0
5947,CA,275.003,39.0,252.0,1583.0,223.0,658.0,49090.99999999999
5948,CA,283.403,37.0,365.0,2344.0,362.0,1098.0,62089.0
5949,CA,269.5,39.0,419.0,2655.0,402.0,1060.0,54224.0
5965,CA,348.904,13.0,2476.0,18451.0,2398.0,7779.0,77876.0
5973,CA,275.703,19.0,1511.0,9021.0,1487.0,3578.0,42415.0
5988,CA,291.202,55.0,498.0,2869.0,514.0,978.0,31477.0
5990,CA,289.7,46.0,460.0,2480.0,457.0,1038.0,55000.0
6056,CA,310.703,10.0,2814.0,17823.0,2668.0,8687.0,63875.0
6061,CA,282.104,15.0,1643.0,9198.0,1557.0,4332.0,49589.0
6062,CA,315.601,8.0,2863.0,18694.0,2778.0,9431.0,64266.0
6064,CA,267.002,16.0,2754.0,17529.0,2676.0,8382.0,62734.0
6066,CA,368.302,11.0,3078.0,21536.0,2891.0,9671.0,70329.0
6067,CA,339.701,10.0,4181.0,27702.0,4073.0,15040.0,66288.0
6070,CA,271.503,16.0,577.0,3555.0,574.0,2121.0,64333.0
6071,CA,402.502,5.0,1544.0,9961.0,1432.0,4905.0,69754.0
6072,CA,462.7,27.0,501.0,3128.0,473.0,1406.0,75286.0
6073,CA,386.204,27.0,166.0,1163.0,181.0,471.0,81050.0
6074,CA,500.003,34.0,104.0,763.0,98.0,296.0,111077.0
6075,CA,380.903,32.0,353.0,2526.0,347.0,1003.0,75196.0
6076,CA,267.2,37.0,719.0,4521.0,766.0,2041.0,56015.0
6205,CA,428.5,28.0,473.0,3655.0,486.0,1529.0,101248.0
6206,CA,491.204,23.0,1128.0,6689.0,1049.0,3084.0,59254.0
6207,CA,287.202,38.0,197.0,1313.0,212.0,601.0,75000.0
6208,CA,274.701,33.0,293.0,1704.0,279.0,831.0,54469.0
6209,CA,266.2,nan,210.0,1332.0,194.0,580.0,56406.0
6213,CA,268.303,38.0,471.0,2960.0,464.0,1490.0,53663.99999999999
6288,CA,278.3,19.0,2186.0,11991.0,2083.0,6652.0,45554.0
6289,CA,330.402,37.0,78.0,629.0,78.0,257.0,76286.0
6316,CA,382.503,30.0,397.0,2990.0,416.0,1371.0,66988.0
6317,CA,302.402,23.0,989.0,5993.0,969.0,2648.0,52405.0
6321,CA,289.903,25.0,985.0,5288.0,935.0,2617.0,47332.0
6322,CA,324.9,25.0,540.0,3632.0,568.0,1970.0,60190.0
6323,CA,334.301,30.0,456.0,3347.0,458.0,1429.0,70778.0
6324,CA,333.502,27.0,350.0,2277.0,335.0,1043.0,62217.0
6325,CA,360.4,20.0,1144.0,8399.0,1107.0,3729.0,69695.0
6329,CA,362.502,12.0,2920.0,16415.0,2715.0,8911.0,61552.0
6330,CA,330.402,15.0,2603.0,16043.0,2554.0,7732.0,56716.0
6331,CA,284.001,20.0,1021.0,6104.0,984.0,3113.0,49932.0
6332,CA,269.9,18.0,692.0,3978.0,665.0,2420.0,50142.0
6333,CA,325.002,28.0,180.0,1219.0,186.0,610.0,67978.0
6334,CA,332.203,25.0,140.0,1077.0,135.0,455.0,68492.0
6335,CA,297.6,28.0,211.0,1349.0,204.0,662.0,52852.0
6336,CA,311.103,25.0,391.0,2803.0,392.0,1352.0,62516.99999999999
6337,CA,300.304,27.0,573.0,3336.0,555.0,1564.0,57268.0
6338,CA,302.202,29.0,187.0,1263.0,172.0,600.0,57407.0
6339,CA,265.203,19.0,3082.0,19061.0,3064.0,10989.0,55469.0
6351,CA,273.801,20.0,1090.0,7118.0,1086.0,3540.0,62654.0
6365,CA,500.004,36.0,476.0,2474.0,439.0,1269.0,64576.0
6366,CA,295.0,38.0,848.0,5005.0,817.0,2115.0,49968.0
6367,CA,311.803,43.0,157.0,1021.0,158.0,398.0,61010.0
6368,CA,318.5,48.0,271.0,1746.0,277.0,754.0,55320.0
6369,CA,365.002,39.0,435.0,2985.0,437.0,1066.0,65254.0
6371,CA,270.604,52.0,228.0,1356.0,207.0,531.0,48059.0
6373,CA,265.502,nan,474.0,2238.0,442.0,989.0,39125.0
6374,CA,280.801,45.0,437.0,2421.0,436.0,1045.0,38750.0
6375,CA,500.003,33.0,552.0,3869.0,529.0,1561.0,94667.0
6376,CA,500.003,36.0,242.0,1642.0,255.0,695.0,66888.0
6377,CA,486.804,46.0,283.0,1697.0,268.0,676.0,41797.00000000001
6378,CA,307.401,47.0,426.0,2268.0,373.0,984.0,36000.0
6379,CA,410.403,39.0,401.0,2726.0,381.0,1059.0,72419.0
6380,CA,388.901,47.0,459.0,2539.0,441.0,1036.0,50481.99999999999
6381,CA,265.703,56.0,402.0,1886.0,375.0,764.0,40385.0
6382,CA,455.401,38.0,534.0,3136.0,511.0,1223.0,52865.0
6383,CA,350.703,39.0,251.0,1594.0,250.0,637.0,59582.0
6384,CA,376.801,36.0,733.0,3911.0,726.0,1691.0,45625.0
6385,CA,278.601,44.0,715.0,3322.0,661.0,1238.0,35694.0
6386,CA,286.502,50.0,299.0,1469.0,271.0,820.0,36705.0
6387,CA,362.501,35.0,422.0,2300.0,414.0,909.0,48214.0
6388,CA,330.003,35.0,674.0,3589.0,627.0,1405.0,41250.0
6389,CA,484.7,38.0,221.0,1404.0,225.0,671.0,71615.0
6390,CA,500.003,42.0,368.0,2733.0,339.0,1036.0,98097.99999999999
6391,CA,500.002,32.0,669.0,5132.0,624.0,1881.0,82004.0
6392,CA,500.003,39.0,227.0,1980.0,228.0,698.0,198201.0
6393,CA,500.003,43.0,295.0,2127.0,303.0,862.0,89728.0
6394,CA,391.504,44.0,921.0,4307.0,847.0,1773.0,36341.0
6395,CA,437.302,42.0,383.0,2464.0,360.0,1181.0,70315.0
6396,CA,500.004,40.0,383.0,2662.0,388.0,1153.0,84888.99999999999
6397,CA,352.204,48.0,251.0,1449.0,247.0,724.0,47308.0
6398,CA,276.203,25.0,643.0,3360.0,590.0,1228.0,46449.99999999999
6399,CA,377.204,35.0,313.0,1523.0,299.0,676.0,33621.0
6400,CA,500.005,37.0,31.0,251.0,31.0,269.0,217968.0
6404,CA,273.602,35.0,718.0,3310.0,671.0,1806.0,39464.0
6406,CA,365.901,37.0,221.0,1334.0,203.0,649.0,47159.00000000001
6407,CA,430.904,34.0,460.0,2877.0,431.0,1242.0,52329.0
6408,CA,429.002,37.0,321.0,1968.0,301.0,983.0,77307.0
6409,CA,445.701,35.0,376.0,2353.0,359.0,996.0,49583.00000000001
6410,CA,366.003,40.0,361.0,2251.0,331.0,992.0,61536.0
6411,CA,414.802,37.0,458.0,2457.0,437.0,1110.0,38029.0
6412,CA,395.102,38.0,249.0,1472.0,231.0,754.0,54555.0
6413,CA,408.501,42.0,289.0,1780.0,283.0,870.0,65784.0
6414,CA,437.403,34.0,462.0,2839.0,458.0,1348.0,65722.0
6434,CA,278.401,32.0,335.0,1938.0,341.0,925.0,39400.0
6445,CA,416.901,42.0,361.0,2080.0,334.0,990.0,59175.00000000001
6446,CA,447.102,46.0,122.0,776.0,123.0,408.0,50000.0
6447,CA,500.004,41.0,177.0,1277.0,174.0,599.0,71885.0
6448,CA,426.503,43.0,630.0,3679.0,623.0,1783.0,51509.0
6449,CA,430.201,42.0,385.0,2485.0,343.0,1076.0,60878.0
6450,CA,445.202,39.0,381.0,2522.0,358.0,1115.0,52249.0
6451,CA,500.003,48.0,288.0,2011.0,308.0,923.0,65989.0
6452,CA,500.003,33.0,321.0,2174.0,309.0,985.0,56916.0
6453,CA,476.704,nan,961.0,5220.0,851.0,2306.0,35500.0
6455,CA,271.502,37.0,561.0,2945.0,579.0,1663.0,45667.0
6456,CA,275.402,39.0,373.0,2053.0,379.0,1046.0,41875.0
6457,CA,272.403,48.0,307.0,1414.0,275.0,680.0,32596.0
6460,CA,273.8,41.0,412.0,2304.0,410.0,1590.0,48017.0
6461,CA,272.602,36.0,319.0,1607.0,295.0,892.0,47931.0
6463,CA,283.6,44.0,314.0,1577.0,285.0,699.0,43522.99999999999
6469,CA,274.304,43.0,405.0,2065.0,405.0,1316.0,40179.0
6471,CA,265.902,39.0,333.0,1962.0,308.0,878.0,48594.0
6552,CA,500.003,35.0,410.0,3116.0,422.0,1143.0,102289.0
6553,CA,454.8,36.0,600.0,4066.0,567.0,1528.0,78588.0
6554,CA,326.1,39.0,398.0,2415.0,414.0,1216.0,55418.0
6555,CA,326.004,35.0,374.0,2142.0,377.0,988.0,57051.0
6556,CA,450.002,41.0,337.0,2325.0,341.0,884.0,77108.0
6557,CA,483.302,53.0,188.0,1434.0,202.0,623.0,95320.0
6558,CA,444.104,52.0,301.0,2408.0,320.0,970.0,87835.0
6559,CA,359.402,39.0,729.0,4917.0,703.0,1899.0,68270.0
6560,CA,295.503,50.0,429.0,2679.0,395.0,1023.0,64288.0
6561,CA,303.903,51.0,428.0,2541.0,365.0,932.0,47269.0
6562,CA,274.103,39.0,236.0,1449.0,212.0,621.0,61824.0
6577,CA,500.001,36.0,1505.0,10627.0,1485.0,4356.0,98413.0
6578,CA,500.004,38.0,326.0,2261.0,306.0,943.0,83695.0
6579,CA,415.904,nan,252.0,1477.0,240.0,671.0,87200.0
6580,CA,483.701,45.0,297.0,2031.0,304.0,862.0,74190.0
6581,CA,500.004,45.0,232.0,1604.0,229.0,683.0,65530.0
6582,CA,500.003,42.0,229.0,1480.0,227.0,613.0,78375.0
6583,CA,443.903,46.0,240.0,1494.0,227.0,666.0,67571.0
6584,CA,450.803,44.0,263.0,1679.0,256.0,759.0,47734.0
6585,CA,500.002,37.0,487.0,3296.0,482.0,1268.0,84802.0
6586,CA,500.001,43.0,389.0,3009.0,374.0,1242.0,92463.0
6587,CA,500.001,40.0,419.0,2687.0,405.0,1096.0,70059.0
6588,CA,431.804,38.0,241.0,1380.0,227.0,619.0,59771.0
6589,CA,500.001,35.0,554.0,3648.0,536.0,1409.0,63794.00000000001
6590,CA,500.005,47.0,441.0,2891.0,429.0,1220.0,69870.0
6591,CA,500.004,49.0,164.0,1371.0,155.0,531.0,223872.0
6592,CA,500.001,36.0,262.0,2061.0,256.0,825.0,166515.0
6593,CA,500.004,40.0,269.0,2178.0,247.0,802.0,160069.99999999997
6594,CA,500.004,45.0,595.0,4269.0,583.0,1471.0,90702.0
6595,CA,500.005,nan,750.0,5016.0,719.0,1701.0,94987.0
6611,CA,300.9,49.0,355.0,2169.0,365.0,904.0,58940.0
6612,CA,376.002,56.0,514.0,3572.0,490.0,1435.0,59009.0
6613,CA,352.7,46.0,345.0,2361.0,338.0,893.0,63467.0
6614,CA,310.901,52.0,523.0,3094.0,488.0,1309.0,64223.0
6615,CA,279.602,50.0,318.0,1775.0,330.0,757.0,47241.0
6616,CA,268.101,52.0,230.0,1115.0,205.0,425.0,32813.0
6620,CA,309.1,52.0,214.0,1464.0,226.0,603.0,58309.0
6622,CA,315.403,52.0,334.0,1835.0,321.0,778.0,37159.0
6636,CA,500.001,23.0,290.0,1724.0,281.0,574.0,66031.0
6640,CA,500.004,52.0,127.0,279.0,111.0,275.0,11667.0
6652,CA,500.004,41.0,410.0,1259.0,384.0,857.0,19923.0
6662,CA,287.903,54.0,542.0,2950.0,498.0,1365.0,47098.00000000001
6666,CA,269.302,39.0,555.0,2879.0,460.0,1135.0,43083.0
6667,CA,283.702,44.0,499.0,2799.0,470.0,1237.0,42386.0
6668,CA,300.5,45.0,894.0,4505.0,901.0,2296.0,34811.0
6670,CA,325.604,55.0,459.0,3158.0,445.0,1232.0,54223.0
6671,CA,320.302,nan,437.0,2490.0,441.0,1102.0,42065.0
6677,CA,330.201,47.0,517.0,2867.0,501.0,1415.0,53272.00000000001
6684,CA,321.103,46.0,359.0,2202.0,356.0,942.0,50393.0
6685,CA,397.504,40.0,268.0,1804.0,280.0,732.0,64761.0
6686,CA,369.403,nan,440.0,2461.0,437.0,971.0,42143.0
6689,CA,500.005,32.0,61.0,242.0,34.0,146.0,2141.0
6691,CA,470.8,52.0,190.0,1285.0,191.0,432.0,61159.0
6692,CA,500.003,50.0,149.0,1239.0,145.0,378.0,84545.99999999999
6693,CA,500.005,39.0,282.0,1897.0,295.0,733.0,74185.0
6694,CA,281.104,42.0,590.0,2690.0,537.0,1150.0,38800.0
6695,CA,373.804,44.0,552.0,3094.0,539.0,1458.0,53377.0
6697,CA,324.4,45.0,661.0,3066.0,628.0,1287.0,35804.0
6698,CA,358.7,53.0,333.0,2401.0,310.0,811.0,60948.0
6700,CA,434.804,48.0,615.0,3302.0,646.0,1417.0,41323.99999999999
6701,CA,490.403,55.0,356.0,2339.0,331.0,985.0,58692.0
6703,CA,493.204,42.0,400.0,2100.0,382.0,1500.0,48304.0
6707,CA,282.304,18.0,1011.0,3406.0,951.0,1695.0,29511.0
6711,CA,500.001,27.0,254.0,1552.0,237.0,816.0,82434.99999999999
6712,CA,500.002,45.0,486.0,3042.0,448.0,973.0,74817.0
6713,CA,500.002,49.0,288.0,2259.0,309.0,763.0,117894.0
6714,CA,477.8,46.0,417.0,2735.0,427.0,1058.0,79213.0
6715,CA,363.003,40.0,463.0,2902.0,423.0,1008.0,61952.99999999999
6716,CA,360.902,42.0,490.0,3042.0,467.0,1131.0,77116.0
6717,CA,500.002,30.0,523.0,2766.0,465.0,1144.0,47298.0
6718,CA,314.703,53.0,494.0,2447.0,453.0,950.0,47344.0
6719,CA,500.002,nan,647.0,4003.0,632.0,1341.0,77230.0
6720,CA,500.002,55.0,385.0,2828.0,367.0,925.0,79976.0
6721,CA,500.003,47.0,433.0,3159.0,424.0,1112.0,107396.99999999999
6723,CA,479.703,50.0,804.0,4442.0,743.0,1650.0,51072.0
6725,CA,500.004,55.0,343.0,2935.0,330.0,976.0,117060.0
6726,CA,500.001,50.0,313.0,2477.0,306.0,903.0,106767.0
6727,CA,500.004,53.0,371.0,2956.0,349.0,1152.0,115609.0
6728,CA,500.004,54.0,320.0,2911.0,283.0,958.0,242760.0
6729,CA,500.001,52.0,353.0,2790.0,368.0,1060.0,102317.0
6730,CA,500.002,53.0,347.0,2569.0,345.0,1104.0,91373.0
6731,CA,500.005,nan,423.0,2743.0,418.0,1154.0,81123.99999999999
6732,CA,500.002,47.0,269.0,1921.0,258.0,754.0,124237.0
6733,CA,500.004,44.0,238.0,1749.0,248.0,695.0,97912.0
6734,CA,500.001,49.0,416.0,2966.0,410.0,1234.0,78347.0
6735,CA,500.003,53.0,583.0,3784.0,541.0,1605.0,63013.0
6736,CA,500.001,54.0,231.0,1839.0,211.0,639.0,116471.0
6737,CA,500.002,50.0,276.0,2235.0,262.0,749.0,172028.0
6738,CA,396.704,43.0,130.0,791.0,139.0,417.0,59546.0
6739,CA,325.001,43.0,283.0,1601.0,283.0,808.0,55067.00000000001
6740,CA,342.702,nan,436.0,2641.0,434.0,1284.0,54536.0
6741,CA,359.901,41.0,289.0,1714.0,290.0,779.0,56152.0
6744,CA,279.903,34.0,560.0,2203.0,535.0,1195.0,41136.0
6745,CA,272.603,45.0,290.0,1557.0,279.0,806.0,42312.0
6747,CA,270.503,28.0,343.0,1689.0,319.0,758.0,42434.0
6748,CA,270.701,41.0,563.0,2873.0,536.0,1628.0,50736.0
6751,CA,285.304,44.0,356.0,1970.0,355.0,929.0,55923.99999999999
6753,CA,316.803,38.0,531.0,2967.0,486.0,1234.0,46442.0
6754,CA,414.801,49.0,277.0,1883.0,289.0,766.0,65077.99999999999
6755,CA,280.0,54.0,316.0,1790.0,294.0,795.0,37500.0
6756,CA,351.402,51.0,526.0,3368.0,495.0,1318.0,67060.0
6757,CA,352.203,53.0,298.0,2135.0,287.0,757.0,67099.0
6758,CA,292.902,50.0,481.0,2814.0,490.0,1329.0,52503.0
6759,CA,359.604,52.0,321.0,2124.0,322.0,786.0,52131.0
6760,CA,282.604,51.0,434.0,2059.0,414.0,1107.0,40556.0
6761,CA,306.302,36.0,559.0,2919.0,571.0,1435.0,42344.0
6766,CA,351.101,46.0,293.0,1784.0,331.0,756.0,48250.0
6769,CA,444.503,56.0,548.0,3367.0,536.0,1431.0,52291.99999999999
6770,CA,419.101,53.0,826.0,4329.0,796.0,1929.0,39485.0
6771,CA,469.1,55.0,373.0,2379.0,354.0,931.0,74111.0
6772,CA,364.803,56.0,332.0,1747.0,309.0,708.0,37895.0
6773,CA,352.804,56.0,194.0,1001.0,161.0,364.0,42981.0
6774,CA,319.704,38.0,1515.0,6123.0,1403.0,2720.0,38427.0
6775,CA,350.002,43.0,429.0,1812.0,432.0,744.0,38529.0
6777,CA,500.003,nan,290.0,1789.0,313.0,849.0,60199.0
6778,CA,435.104,38.0,491.0,2231.0,488.0,943.0,54165.0
6779,CA,354.703,41.0,484.0,2246.0,462.0,999.0,42944.00000000001
6780,CA,309.304,43.0,583.0,2618.0,536.0,1314.0,35875.0
6781,CA,364.901,39.0,869.0,3857.0,831.0,1850.0,34559.0
6782,CA,364.404,32.0,1154.0,5717.0,1079.0,2639.0,41661.0
6784,CA,278.902,43.0,436.0,1759.0,448.0,895.0,36406.0
6785,CA,381.403,28.0,999.0,4975.0,933.0,2372.0,49676.0
6786,CA,477.303,25.0,648.0,4446.0,653.0,1926.0,80580.0
6834,CA,268.203,53.0,376.0,1786.0,370.0,1013.0,31583.0
6857,CA,315.1,28.0,741.0,4285.0,702.0,2163.0,61509.0
6858,CA,301.102,27.0,276.0,1675.0,279.0,786.0,58280.0
6859,CA,341.1,26.0,1139.0,5482.0,1098.0,3065.0,34118.0
6860,CA,305.804,34.0,800.0,3366.0,757.0,1941.0,35089.0
6861,CA,293.304,37.0,652.0,3287.0,655.0,1785.0,38472.0
6864,CA,268.403,39.0,619.0,3231.0,598.0,1882.0,39531.0
6894,CA,272.6,nan,261.0,1544.0,272.0,828.0,64385.0
6895,CA,266.704,27.0,566.0,3439.0,531.0,1733.0,59941.00000000001
6910,CA,500.005,33.0,472.0,3601.0,435.0,1383.0,74597.0
6911,CA,379.3,31.0,675.0,4943.0,645.0,1913.0,68189.0
6912,CA,500.002,nan,147.0,1117.0,137.0,425.0,83474.0
6913,CA,441.9,33.0,671.0,4877.0,641.0,1999.0,72472.0
6914,CA,282.403,35.0,655.0,4057.0,642.0,1758.0,61898.0
6916,CA,498.602,33.0,284.0,2217.0,291.0,852.0,104835.0
6917,CA,401.004,35.0,211.0,1432.0,215.0,509.0,68109.0
6918,CA,296.702,39.0,324.0,1758.0,294.0,775.0,50861.0
6919,CA,453.801,41.0,325.0,2417.0,308.0,878.0,91541.0
6920,CA,500.005,21.0,486.0,4080.0,483.0,1493.0,108034.0
6921,CA,375.003,33.0,9.0,43.0,9.0,26.0,21250.0
6922,CA,403.701,12.0,1037.0,6532.0,1018.0,2976.0,62319.00000000001
6971,CA,279.202,31.0,856.0,5310.0,839.0,2116.0,51985.0
6978,CA,332.704,27.0,307.0,1996.0,293.0,709.0,86677.0
6980,CA,313.804,38.0,293.0,1907.0,308.0,887.0,61480.0
6981,CA,290.802,40.0,227.0,1455.0,248.0,609.0,60648.0
6982,CA,372.601,33.0,993.0,6543.0,953.0,3128.0,60663.0
6983,CA,273.5,37.0,292.0,1805.0,309.0,882.0,53054.0
7094,CA,289.602,29.0,403.0,2834.0,404.0,1207.0,61273.0
7095,CA,285.204,22.0,771.0,5167.0,756.0,2376.0,59790.0
7127,CA,276.802,28.0,599.0,3801.0,618.0,2046.0,55000.0
7130,CA,279.9,36.0,174.0,1147.0,175.0,510.0,49107.0
7131,CA,318.902,18.0,1915.0,9562.0,1848.0,5280.0,51515.00000000001
7132,CA,265.804,27.0,561.0,2655.0,529.0,1466.0,30529.0
7133,CA,308.003,20.0,432.0,2596.0,481.0,1753.0,56112.0
7263,CA,350.004,nan,64.0,167.0,58.0,269.0,15227.0
7640,CA,329.4,21.0,1626.0,9944.0,1583.0,4185.0,45260.0
7691,CA,453.6,34.0,287.0,1948.0,279.0,842.0,61814.0
7692,CA,452.3,36.0,337.0,2319.0,356.0,942.0,64319.0
7693,CA,400.004,35.0,279.0,1724.0,256.0,620.0,67501.0
7697,CA,291.004,39.0,280.0,1605.0,282.0,802.0,57520.0
7698,CA,297.203,35.0,453.0,2865.0,467.0,1243.0,60723.0
7700,CA,267.303,38.0,235.0,1426.0,241.0,699.0,48522.99999999999
7703,CA,266.003,36.0,342.0,1935.0,339.0,958.0,44732.0
7705,CA,277.201,34.0,542.0,2745.0,503.0,1336.0,40536.0
7708,CA,326.601,37.0,337.0,1709.0,346.0,778.0,39036.0
7709,CA,294.101,45.0,339.0,1816.0,317.0,826.0,67744.0
7710,CA,300.0,44.0,230.0,1415.0,221.0,633.0,68564.0
7711,CA,302.002,41.0,245.0,1463.0,236.0,604.0,52015.0
7712,CA,282.103,40.0,356.0,1944.0,350.0,894.0,36635.0
7713,CA,285.5,35.0,488.0,2420.0,481.0,1400.0,31083.0
7715,CA,269.8,37.0,463.0,2756.0,455.0,1212.0,50526.0
7716,CA,323.804,39.0,317.0,1815.0,320.0,827.0,52485.0
7718,CA,265.001,nan,139.0,523.0,139.0,374.0,35481.0
7720,CA,283.503,38.0,497.0,2672.0,489.0,1199.0,38427.0
7723,CA,271.304,31.0,519.0,2212.0,476.0,1051.0,33292.0
7724,CA,283.001,35.0,395.0,2208.0,368.0,974.0,46750.0
7725,CA,296.602,37.0,321.0,1953.0,326.0,912.0,51586.99999999999
7817,CA,276.003,36.0,306.0,1625.0,272.0,872.0,35893.0
7849,CA,350.003,54.0,15.0,67.0,8.0,49.0,72423.0
7887,CA,297.304,18.0,840.0,4807.0,857.0,3063.0,57619.0
7888,CA,285.8,20.0,396.0,2358.0,367.0,1389.0,62990.00000000001
7889,CA,337.4,20.0,1077.0,7187.0,1068.0,3846.0,65901.0
7890,CA,313.802,22.0,775.0,4932.0,754.0,2955.0,58855.00000000001
7891,CA,284.202,20.0,827.0,4936.0,811.0,2668.0,57480.0
7893,CA,344.703,18.0,378.0,2440.0,386.0,1306.0,61968.0
7894,CA,299.103,22.0,556.0,3406.0,510.0,1945.0,57652.0
7895,CA,287.003,20.0,383.0,2260.0,388.0,1382.0,58733.00000000001
7896,CA,288.7,21.0,682.0,4263.0,663.0,2625.0,62427.0
7897,CA,338.902,18.0,562.0,3667.0,580.0,2108.0,56818.0
7898,CA,319.704,20.0,608.0,3773.0,564.0,2198.0,70113.0
7899,CA,293.7,17.0,938.0,5603.0,897.0,3047.0,50778.0
7900,CA,265.603,nan,630.0,2852.0,604.0,1986.0,54089.0
7901,CA,277.6,18.0,394.0,2309.0,387.0,1369.0,59300.0
7902,CA,275.101,20.0,824.0,4626.0,766.0,2798.0,56917.0
7903,CA,322.703,23.0,439.0,2874.0,473.0,1674.0,72628.0
7904,CA,350.404,18.0,391.0,2679.0,396.0,1380.0,65513.0
7905,CA,437.403,19.0,728.0,4852.0,707.0,2527.0,60142.0
7906,CA,319.601,22.0,1221.0,8050.0,1231.0,4278.0,65515.0
7907,CA,268.103,24.0,628.0,3055.0,568.0,1590.0,43397.0
7908,CA,286.504,20.0,1374.0,8124.0,1348.0,5029.0,63093.0
7909,CA,277.604,19.0,175.0,996.0,175.0,575.0,57039.0
7935,CA,345.703,27.0,590.0,4260.0,581.0,1647.0,62519.0
8032,CA,312.401,50.0,433.0,2443.0,377.0,948.0,42840.99999999999
8033,CA,314.701,47.0,333.0,1710.0,346.0,790.0,42916.99999999999
8034,CA,339.402,47.0,443.0,2108.0,430.0,876.0,32024.0
8035,CA,307.403,48.0,298.0,1898.0,295.0,885.0,63364.0
8036,CA,336.001,nan,361.0,1910.0,342.0,890.0,45750.0
8039,CA,481.303,29.0,358.0,2448.0,349.0,896.0,76526.0
8052,CA,315.601,36.0,296.0,1417.0,295.0,595.0,29798.0
8063,CA,490.301,38.0,613.0,3737.0,587.0,1307.0,72096.0
8064,CA,444.202,43.0,415.0,2643.0,447.0,1014.0,64468.0
8065,CA,406.301,44.0,363.0,1775.0,300.0,815.0,49000.0
8066,CA,277.704,46.0,316.0,1809.0,306.0,803.0,48693.0
8067,CA,290.502,46.0,214.0,1366.0,222.0,535.0,43125.0
8068,CA,321.804,46.0,279.0,1501.0,276.0,545.0,50052.0
8069,CA,371.701,45.0,274.0,1535.0,276.0,594.0,42411.0
